Country,Year,Air_Pollution_Index,Water_Pollution_Index,Soil_Pollution_Index,Industrial_Waste (in tons),Energy_Recovered (in GWh),CO2_Emissions (in MT),Renewable_Energy (%),Plastic_Waste_Produced (in tons),Energy_Consumption_Per_Capita (in MWh),Population (in millions),GDP_Per_Capita (in USD),Energy_Recovered_Per_Capita,Average_Pollution_Index,Energy_Efficiency_Score,Air_Severity,Water_Severity,Soil_Severity,Overall_Severity,Energy_Recovery_Level,Energy_Consumption_Level
Finland,2011,150.16,134.09,88.26,12140.46,460.33,10.9,11.17,38973.24,5.76,101.97,3018.88,4.51436697067765,124.17,68.09615384615384,Medium,Medium,Low,Medium,High_Recovery,Medium_Consumption
Kenya,2017,214.04,98.81,85.98,41944.62,348.08,5.54,41.27,1428.86,7.05,129.8,11043.43,2.681664098613251,132.94333333333336,43.23975155279503,High,Low,Low,Medium,High_Recovery,Medium_Consumption
Norway,2002,121.62,184.2,78.61,37161.5,452.8,25.79,43.71,25136.22,1.13,59.82,52487.66,7.569374791039786,128.14333333333335,212.58215962441315,Medium,Medium,Low,Medium,High_Recovery,Low_Consumption
United States Minor Outlying Islands,2010,290.88,43.45,89.34,19858.48,237.15,40.15,45.21,32816.83,11.59,179.3,20138.92,1.322643614054657,141.22333333333333,18.836378077839555,High,Low,Low,Medium,Medium_Recovery,Medium_Consumption
Bermuda,2001,64.37,88.42,86.11,35107.97,326.59,45.34,36.29,542.95,5.97,193.95,41002.84,1.6838875998968805,79.63333333333334,46.85652797704447,Low,Low,Low,Low,Medium_Recovery,Medium_Consumption
Martinique,2007,243.4,83.29,55.32,65885.58,54.32,8.55,46.86,2372.86,2.67,151.08,25302.03,0.3595446121260259,127.33666666666666,14.801089918256132,High,Low,Low,Medium,Low_Recovery,Low_Consumption
Faroe Islands,2000,93.82,141.01,75.58,77198.45,255.32,17.67,33.05,19828.95,9.58,198.82,60004.53,1.2841766421889147,103.46999999999998,24.13232514177694,Low,Medium,Low,Medium,Medium_Recovery,Medium_Consumption
Sudan,2004,173.59,150.77,131.47,17756.27,98.09,24.69,25.45,8004.57,8.66,133.71,54875.35,0.733602572732032,151.94333333333336,10.154244306418219,Medium,Medium,Medium,Medium,Low_Recovery,Medium_Consumption
Fiji,2019,52.68,132.92,93.82,35621.92,296.87,43.82,24.09,16826.63,15.33,160.12,43293.99,1.8540469647764177,93.13999999999999,18.179424372320884,Low,Medium,Low,Low,Medium_Recovery,High_Consumption
Burundi,2019,262.64,97.23,130.48,82336.82,448.22,16.21,41.9,19870.85,4.79,145.98,35838.74,3.0704206055624064,163.45000000000002,77.41278065630398,High,Low,Medium,Medium,High_Recovery,Low_Consumption
Belgium,2013,282.69,180.91,32.45,80476.81,277.74,17.04,22.31,683.34,6.26,184.54,5715.26,1.505039557819443,165.35,38.25619834710744,High,Medium,Low,Medium,Medium_Recovery,Medium_Consumption
Palestinian Territory,2015,179.54,162.77,84.36,62695.03,202.6,38.7,15.16,35526.48,3.56,68.4,57551.47,2.961988304093567,142.22333333333333,44.4298245614035,Medium,Medium,Low,Medium,Medium_Recovery,Low_Consumption
Dominica,2002,98.69,189.59,72.91,44605.88,168.5,5.81,24.11,38664.04,15.99,23.35,53663.84,7.21627408993576,120.39666666666665,9.917598587404354,Low,Medium,Low,Medium,Low_Recovery,High_Consumption
Christmas Island,2003,245.99,157.14,124.72,92497.11,22.21,49.13,5.33,24167.9,19.08,96.32,37489.87,0.2305855481727575,175.95000000000002,1.1060756972111556,High,Medium,Medium,Medium,Low_Recovery,High_Consumption
China,2011,177.64,118.56,85.82,24115.47,232.3,26.29,27.42,20493.68,18.16,8.98,50391.0,25.86859688195991,127.33999999999999,12.124217118997914,Medium,Medium,Low,Medium,Medium_Recovery,High_Consumption
Taiwan,2011,224.61,106.55,73.57,68850.56,449.34,49.64,37.89,36524.49,11.77,135.92,67534.2,3.3059152442613304,134.91,35.187157400156615,High,Medium,Low,Medium,High_Recovery,Medium_Consumption
New Caledonia,2017,203.8,58.44,118.63,16443.13,448.94,11.05,37.05,40707.64,11.28,24.26,12852.37,18.50535861500412,126.95666666666666,36.55863192182411,High,Low,Medium,Medium,High_Recovery,Medium_Consumption
Antigua and Barbuda,2002,218.51,175.22,80.83,73120.19,442.45,2.79,17.12,3969.93,4.98,5.93,53027.23,74.61214165261383,158.18666666666667,73.98829431438126,High,Medium,Low,Medium,High_Recovery,Low_Consumption
Bhutan,2014,139.93,51.26,112.71,9495.63,54.19,19.99,46.7,11679.42,8.53,123.89,1298.7,0.4374041488417144,101.3,5.686253934942288,Medium,Low,Medium,Medium,Low_Recovery,Medium_Consumption
Cote d'Ivoire,2018,213.75,69.89,133.61,74218.58,168.8,43.38,30.94,19528.98,10.67,44.85,51049.11,3.7636566332218506,139.08333333333334,14.464438731790917,High,Low,Medium,Medium,Medium_Recovery,Medium_Consumption
French Southern Territories,2000,293.91,72.78,96.76,25061.78,327.8,6.68,6.51,34618.43,17.31,72.12,64772.01,4.545202440377149,154.48333333333335,17.902785363189516,High,Low,Low,Medium,Medium_Recovery,High_Consumption
Peru,2015,71.71,156.46,60.97,62479.24,358.62,16.24,6.7,39101.58,4.72,65.95,64512.93,5.437755875663381,96.38,62.6958041958042,Low,Medium,Low,Low,High_Recovery,Low_Consumption
Guyana,2004,118.98,157.46,96.83,15620.03,90.36,3.16,26.75,6499.58,9.73,122.02,59739.48,0.740534338633011,124.42333333333333,8.421248835041938,Medium,Medium,Low,Medium,Low_Recovery,Medium_Consumption
South Georgia and the South Sandwich Islands,2005,149.86,65.8,54.9,83412.03,369.3,42.56,21.59,26997.55,9.52,39.83,33755.37,9.271905598794879,90.18666666666667,35.10456273764259,Medium,Low,Low,Low,High_Recovery,Medium_Consumption
Spain,2004,217.42,97.5,18.87,29480.82,54.68,43.72,31.11,49584.27,0.78,105.76,49171.17,0.517019667170953,111.26333333333332,30.719101123595504,High,Low,Low,Medium,Low_Recovery,Low_Consumption
Chile,2013,151.36,46.24,145.4,34983.87,356.05,17.33,48.28,17005.27,8.85,156.48,13773.68,2.275370654396728,114.33333333333333,36.14720812182741,Medium,Low,Medium,Medium,High_Recovery,Medium_Consumption
Lebanon,2010,100.08,189.25,124.67,80623.8,320.7,44.57,8.6,15489.99,17.52,153.65,47473.27,2.0872111942726974,138.0,17.316414686825055,Medium,Medium,Medium,Medium,Medium_Recovery,High_Consumption
Denmark,2015,53.84,110.44,36.58,31206.69,51.8,6.05,37.86,3232.14,5.33,39.95,8405.39,1.2966207759699624,66.95333333333333,8.183254344391784,Low,Medium,Low,Low,Low_Recovery,Low_Consumption
Nicaragua,2007,225.91,39.15,105.65,47647.84,356.57,38.54,28.69,49852.28,8.97,17.63,58597.21,20.225184344866705,123.57000000000001,35.76429287863591,High,Low,Medium,Medium,High_Recovery,Medium_Consumption
Mauritania,2018,279.79,161.06,117.2,33855.8,366.17,37.53,43.67,32530.18,4.84,170.04,68709.78,2.1534344860032935,186.01666666666668,62.70034246575343,High,Medium,Medium,Medium,High_Recovery,Low_Consumption
Macao,2017,187.4,119.08,31.58,74261.29,487.84,2.1,38.78,18585.09,18.59,135.74,30262.34,3.593929571239133,112.68666666666667,24.902501276161306,Medium,Medium,Low,Medium,High_Recovery,High_Consumption
Rwanda,2000,231.53,199.32,49.64,21975.66,309.92,38.17,17.57,42740.43,18.95,191.57,36483.32,1.6177898418332726,160.16333333333333,15.53483709273183,High,Medium,Low,Medium,Medium_Recovery,High_Consumption
Palestinian Territory,2012,189.78,47.67,67.37,55096.0,88.35,32.3,28.26,17333.11,18.32,195.19,29122.88,0.45263589323223524,101.60666666666667,4.572981366459627,Medium,Low,Low,Medium,Low_Recovery,High_Consumption
Nepal,2002,195.73,135.08,55.08,75285.16,279.67,11.28,28.55,42138.49,18.02,79.49,53537.25,3.51830418920619,128.63,14.703995793901157,Medium,Medium,Low,Medium,Medium_Recovery,High_Consumption
Latvia,2019,136.87,44.33,23.48,55331.21,31.51,10.83,32.45,38142.43,8.65,98.6,22685.34,0.31957403651115623,68.22666666666666,3.265284974093264,Medium,Low,Low,Low,Low_Recovery,Medium_Consumption
Bolivia,2012,253.88,188.37,102.24,62681.16,93.73,15.04,16.04,14852.95,1.36,121.03,33147.22,0.7744360902255639,181.49666666666667,39.71610169491525,High,Medium,Medium,Medium,Low_Recovery,Low_Consumption
Sweden,2005,106.57,96.27,16.13,99237.91,174.24,27.08,33.38,10554.46,19.83,102.8,36861.2,1.6949416342412453,72.99,8.364858377340376,Medium,Low,Low,Low,Medium_Recovery,High_Consumption
Mexico,2014,290.76,68.99,141.29,69812.04,436.94,38.87,34.87,27946.54,14.8,12.15,35211.31,35.962139917695474,167.01333333333332,27.654430379746834,High,Low,Medium,Medium,High_Recovery,High_Consumption
Latvia,2011,163.69,155.39,35.01,67157.8,432.71,33.89,35.09,48391.89,10.33,133.69,25926.28,3.2366669159997006,118.02999999999999,38.19152691968226,Medium,Medium,Low,Medium,High_Recovery,Medium_Consumption
Holy See (Vatican City State),2011,150.99,105.34,14.38,38284.06,89.44,14.36,35.78,33206.34,8.8,80.11,20890.72,1.1164648608163774,90.23666666666668,9.126530612244897,Medium,Medium,Low,Low,Low_Recovery,Medium_Consumption
Dominican Republic,2007,51.16,51.49,24.99,90697.99,80.86,8.72,29.26,15294.08,8.19,143.48,50827.42,0.5635628659046558,42.54666666666667,8.798694232861807,Low,Low,Low,Low,Low_Recovery,Medium_Consumption
Germany,2007,93.76,119.55,36.83,53153.11,386.89,6.61,31.08,19810.18,16.29,86.1,6675.11,4.493495934959349,83.38,22.37651821862348,Low,Medium,Low,Low,High_Recovery,High_Consumption
Guyana,2011,176.56,59.0,14.45,26290.18,35.14,47.96,32.59,5785.02,14.08,77.84,35066.18,0.4514388489208633,83.33666666666666,2.330238726790451,Medium,Low,Low,Low,Low_Recovery,High_Consumption
Honduras,2017,189.66,35.98,99.85,6950.89,160.95,28.42,45.66,34597.71,2.41,3.43,27549.9,46.92419825072886,108.49666666666667,47.19941348973607,Medium,Low,Low,Medium,Low_Recovery,Low_Consumption
Cuba,2001,175.79,90.66,64.4,20868.91,367.78,6.02,29.08,24581.93,10.16,69.64,32529.26,5.281160252728316,110.28333333333335,32.95519713261648,Medium,Low,Low,Medium,High_Recovery,Medium_Consumption
El Salvador,2005,134.99,185.6,78.59,69956.14,480.87,27.58,5.49,44318.1,2.12,62.31,51796.04,7.71738083774675,133.06000000000003,154.125,Medium,Medium,Low,Medium,High_Recovery,Low_Consumption
Luxembourg,2019,79.25,176.92,97.36,27856.86,151.5,27.92,25.43,22180.2,15.19,89.67,48406.21,1.6895282703245231,117.84333333333332,9.357628165534281,Low,Medium,Low,Medium,Low_Recovery,High_Consumption
Puerto Rico,2004,178.32,109.42,92.64,47031.12,98.54,14.28,45.77,9878.49,14.02,112.65,59035.22,0.8747447847314692,126.79333333333334,6.560585885486019,Medium,Medium,Low,Medium,Low_Recovery,High_Consumption
Kuwait,2008,114.42,178.05,16.87,94572.47,450.29,47.22,30.83,2267.07,8.43,43.92,16585.27,10.252504553734061,103.11333333333334,47.7507953340403,Medium,Medium,Low,Medium,High_Recovery,Medium_Consumption
Kenya,2016,184.48,188.93,40.9,7593.18,480.61,40.4,19.92,1755.55,4.75,177.67,29102.47,2.7050711994146455,138.10333333333332,83.58434782608695,Medium,Medium,Low,Medium,High_Recovery,Low_Consumption
Indonesia,2006,248.35,123.25,110.5,66376.91,11.73,29.13,20.88,49820.99,7.49,148.56,68962.4,0.07895799676898223,160.70000000000002,1.3816254416961131,High,Medium,Medium,Medium,Low_Recovery,Medium_Consumption
Kiribati,2015,112.54,52.97,11.83,66635.18,385.04,9.39,49.0,12305.01,5.16,83.71,30529.35,4.599689403894398,59.11333333333334,62.506493506493506,Medium,Low,Low,Low,High_Recovery,Low_Consumption
Moldova,2017,160.69,191.24,138.94,91374.01,15.98,16.26,18.26,19743.99,19.98,89.06,60117.39,0.17942959802380418,163.62333333333333,0.7616777883698761,Medium,Medium,Medium,Medium,Low_Recovery,High_Consumption
Peru,2000,144.27,121.68,101.8,36661.7,253.84,44.72,12.54,39740.59,0.81,33.59,62738.07,7.55701101518309,122.58333333333336,140.24309392265192,Medium,Medium,Medium,Medium,Medium_Recovery,Low_Consumption
Norfolk Island,2017,170.91,130.44,139.98,11681.25,254.33,27.49,36.28,32348.68,13.55,145.87,56368.11,1.7435387673956262,147.11,17.47972508591065,Medium,Medium,Medium,Medium,Medium_Recovery,High_Consumption
Romania,2008,110.82,107.61,126.49,29957.06,405.65,3.49,31.89,25234.37,3.66,179.65,65796.66,2.258001669913721,114.97333333333334,87.04935622317596,Medium,Medium,Medium,Medium,High_Recovery,Low_Consumption
Spain,2004,134.92,157.31,75.53,88456.83,307.91,2.42,18.68,48265.22,9.46,145.99,26353.46,2.1091170628125213,122.58666666666666,29.436902485659655,Medium,Medium,Low,Medium,Medium_Recovery,Medium_Consumption
Norfolk Island,2010,243.9,179.14,99.45,39265.8,251.8,45.26,40.33,40683.02,11.62,83.42,1882.22,3.018460800767202,174.16333333333333,19.95245641838352,High,Medium,Low,Medium,Medium_Recovery,Medium_Consumption
Mali,2005,220.4,103.95,60.53,97999.49,116.27,3.47,16.72,48345.42,11.88,167.27,47516.96,0.6951037245172474,128.29333333333332,9.027173913043477,High,Medium,Low,Medium,Low_Recovery,Medium_Consumption
Papua New Guinea,2003,274.13,138.76,114.09,51345.49,333.14,19.8,33.32,1312.71,19.54,119.99,47374.59,2.7763980331694307,175.66,16.2190847127556,High,Medium,Medium,Medium,Medium_Recovery,High_Consumption
Philippines,2003,265.51,120.74,134.66,71259.19,232.33,5.22,31.02,17294.61,9.54,29.58,28349.51,7.854293441514538,173.63666666666666,22.042694497153704,High,Medium,Medium,Medium,Medium_Recovery,Medium_Consumption
Moldova,2012,170.49,184.52,125.08,90483.33,226.52,20.2,30.78,17217.07,3.2,61.34,37063.7,3.692859471796544,160.03,53.93333333333333,Medium,Medium,Medium,Medium,Medium_Recovery,Low_Consumption
Western Sahara,2016,114.45,111.88,121.19,48981.55,304.6,35.53,34.53,36190.09,14.21,197.69,47679.79,1.5407961960645455,115.83999999999999,20.02629848783695,Medium,Medium,Medium,Medium,Medium_Recovery,High_Consumption
Mauritania,2013,145.67,68.61,18.16,60113.53,13.22,44.67,18.13,20572.64,4.11,105.53,9226.03,0.12527243437884963,77.47999999999999,2.587084148727984,Medium,Low,Low,Low,Low_Recovery,Low_Consumption
Czech Republic,2008,247.16,45.22,96.37,9714.05,442.26,31.84,38.18,10978.07,17.5,67.75,28241.99,6.527822878228782,129.58333333333334,23.905945945945945,High,Low,Low,Medium,High_Recovery,High_Consumption
Afghanistan,2006,105.1,82.34,84.06,20688.64,146.28,34.82,6.23,32865.57,12.72,186.7,48957.56,0.7835029459025175,90.5,10.661807580174926,Medium,Low,Low,Low,Low_Recovery,High_Consumption
Pitcairn Islands,2002,225.29,100.07,112.8,96712.35,318.03,22.85,26.81,26394.42,14.23,118.55,68452.39,2.6826655419654153,146.05333333333334,20.881812212738016,High,Medium,Medium,Medium,Medium_Recovery,High_Consumption
Barbados,2013,250.04,56.47,126.82,56508.07,411.86,18.43,10.71,47034.44,0.53,75.78,52158.82,5.4349432567959886,144.44333333333333,269.18954248366015,High,Low,Medium,Medium,High_Recovery,Low_Consumption
Cuba,2009,153.11,31.79,20.91,71534.45,111.74,17.28,8.46,43574.9,12.73,2.32,62577.51,48.16379310344828,68.60333333333334,8.138383102694828,Medium,Low,Low,Low,Low_Recovery,High_Consumption
Saint Kitts and Nevis,2011,138.27,118.96,40.23,4935.49,100.57,10.71,40.27,27059.79,8.01,128.12,12641.9,0.7849672182329066,99.15333333333335,11.16204217536071,Medium,Medium,Low,Low,Low_Recovery,Medium_Consumption
Saint Helena,2012,183.91,158.91,82.73,92304.74,36.98,38.16,16.34,37182.05,13.97,55.39,26095.99,0.6676295360173315,141.85,2.4702738810955243,Medium,Medium,Low,Medium,Low_Recovery,High_Consumption
Solomon Islands,2008,225.2,53.17,24.17,31187.82,181.02,40.66,32.71,12032.79,10.85,35.8,14736.96,5.0564245810055874,100.84666666666668,15.275949367088609,High,Low,Low,Medium,Medium_Recovery,Medium_Consumption
Latvia,2004,115.84,78.75,42.34,49503.35,81.23,4.85,17.38,4065.66,6.28,92.96,14818.18,0.87381669535284,78.97666666666667,11.157967032967033,Medium,Low,Low,Low,Low_Recovery,Medium_Consumption
Bangladesh,2002,121.82,120.97,63.95,74694.68,25.89,46.22,16.56,36905.26,15.18,114.02,59238.04,0.22706542711804947,102.24666666666667,1.600123609394314,Medium,Medium,Low,Medium,Low_Recovery,High_Consumption
Korea,2011,149.73,146.92,37.04,2818.85,293.27,38.46,38.36,24700.29,14.11,183.06,28895.94,1.6020430459958483,111.23,19.40900066181337,Medium,Medium,Low,Medium,Medium_Recovery,High_Consumption
Vanuatu,2002,237.2,113.63,101.96,68746.82,305.61,28.82,32.17,1443.62,12.44,40.65,17068.01,7.518081180811809,150.92999999999998,22.73883928571429,High,Medium,Medium,Medium,Medium_Recovery,High_Consumption
Croatia,2010,135.5,158.43,89.8,36182.44,172.24,5.55,45.96,45405.35,11.72,166.62,30304.59,1.0337294442443885,127.91000000000001,13.540880503144654,Medium,Medium,Low,Medium,Medium_Recovery,Medium_Consumption
